id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
3325,Debbie,Dominguez,CC,191238325.0,1988-07-18,2023-06-01,BASICO,463.0,Whiteborough,Arkansas,INACTIVO,OFICINA
3326,Brian,Hamilton,CE,668949847.0,1988-11-27,2023-07-08,PREMIUM,700.0,Stewartburgh,Wisconsin,INACTIVO,OFICINA
3327,Summer,Nelson,CC,266700344.0,1979-12-22,2023-06-13,PREMIUM,499.0,Lake Marc,North Carolina,ACTIVO,APP
3328,Patricia,White,CC,839948370.0,1987-05-10,2023-05-06,ELITE,550.0,Maynardville,Texas,ACTIVO,OFICINA
3329,Cynthia,Yoder,CE,933776705.0,2014-10-03,2023-07-30,BASICO,732.0,East Christopherview,South Dakota,ACTIVO,WEB
3330,,Huber,CE,137331605.0,1996-05-06,2023-04-07,,665.0,Lake Michael,Arizona,INACTIVO,OFICINA
3331,Andrew,Jackson,CC,257228051.0,2012-11-11,,,722.0,Kleintown,Louisiana,ACTIVO,APP
3332,Christie,Rivera,CE,893804615.0,1997-09-01,2023-12-05,ESTANDAR,557.0,South Ashley,Georgia,INACTIVO,APP
3333,John,Ramirez,CE,541055000.0,1987-02-01,2023-02-16,BASICO,797.0,Sarahside,Alabama,ACTIVO,OFICINA
3334,John,Walters,CE,464886573.0,2010-07-07,2023-11-04,BASICO,718.0,Rossberg,South Carolina,INACTIVO,APP
3335,Jeremy,Anderson,CC,425138504.0,1991-05-17,2023-08-12,PREMIUM,738.0,East Johnmouth,Georgia,ACTIVO,APP
3336,James,Parker,CC,497432673.0,1972-01-28,2023-02-26,PREMIUM,541.0,Michaelhaven,Arizona,ACTIVO,WEB
3337,,Snyder,CE,328527446.0,1987-01-12,2023-03-16,BASICO,767.0,Stevenchester,Kentucky,INACTIVO,WEB
3338,Ruth,Small,CE,647210372.0,1997-08-31,2023-09-11,BASICO,618.0,Meghanstad,Washington,INACTIVO,OFICINA
3339,Joshua,Peters,CE,870722870.0,2009-03-13,,ESTANDAR,588.0,Feliciaview,,INACTIVO,APP
3340,Henry,Dunn,CC,273006908.0,1995-07-15,2023-02-28,ELITE,712.0,Jenniferchester,Minnesota,INACTIVO,APP
3341,Christina,Sanchez,CC,335505159.0,1994-07-10,2023-11-21,ESTANDAR,708.0,North Michelle,Maine,INACTIVO,APP
3342,Virginia,Martin,CE,775905807.0,1979-07-30,2023-03-27,ESTANDAR,565.0,,Wyoming,ACTIVO,WEB
3343,Earl,White,CE,611047925.0,1997-01-03,2023-06-19,ELITE,850.0,East Kellyshire,Kansas,INACTIVO,
3344,Natasha,Woods,CE,233436591.0,1994-01-09,2023-05-26,BASICO,,North Pamela,Texas,INACTIVO,
3345,Corey,Navarro,CE,549335276.0,2008-06-09,2023-11-23,BASICO,,Amandaton,North Dakota,INACTIVO,APP
3346,Erin,Martin,CE,945691507.0,1974-12-27,2023-02-02,ESTANDAR,693.0,New Tyler,Wyoming,ACTIVO,WEB
3347,Kathleen,Neal,CE,324210236.0,2018-02-07,2023-01-03,ESTANDAR,682.0,South Matthew,Idaho,INACTIVO,OFICINA
3348,Lisa,Carroll,CC,524176320.0,2004-10-26,2023-10-11,ELITE,495.0,Rodriguezstad,Wisconsin,ACTIVO,OFICINA
3349,Adrian,Salas,CE,932693378.0,1998-05-26,2023-09-14,PREMIUM,661.0,Dawnburgh,California,INACTIVO,APP
3350,Matthew,Medina,CC,458110309.0,1992-12-11,2023-05-06,PREMIUM,659.0,Davidchester,,INACTIVO,APP
3351,Timothy,Wiggins,CE,785617461.0,1974-10-13,2023-04-23,BASICO,592.0,Brownburgh,Oklahoma,INACTIVO,WEB
3352,Michael,Deleon,CE,866684941.0,1985-11-15,2023-10-30,PREMIUM,619.0,,Washington,ACTIVO,WEB
3353,Kimberly,Clayton,CC,728274467.0,2014-08-01,2023-10-20,BASICO,411.0,East Catherine,Maryland,INACTIVO,WEB
3354,James,Spencer,CC,442468305.0,1992-02-24,2023-12-08,BASICO,540.0,Tuckershire,Oregon,INACTIVO,APP
3355,Robert,,CC,,2003-03-26,2023-02-17,BASICO,742.0,Burchhaven,Maine,ACTIVO,WEB
3356,Sarah,Floyd,CC,817417832.0,1990-10-20,2023-12-30,ELITE,823.0,Allisonside,Pennsylvania,INACTIVO,APP
3357,,Hall,CE,983155281.0,1986-09-21,2023-10-02,ESTANDAR,555.0,Adrianfort,Arkansas,ACTIVO,WEB
3358,Ryan,Smith,CC,793967426.0,1977-08-25,2023-07-14,PREMIUM,668.0,East Tiffanymouth,Illinois,INACTIVO,APP
3359,Erika,Jackson,CE,983728393.0,2000-06-30,2023-12-05,ELITE,759.0,Port Joshua,,INACTIVO,WEB
3360,Daniel,Cole,CC,,1976-11-05,2023-08-13,PREMIUM,597.0,,Virginia,ACTIVO,WEB
3361,Jennifer,Brennan,CE,404256486.0,2005-12-21,2023-08-01,ELITE,717.0,North Steven,Texas,INACTIVO,WEB
3362,Nancy,Robinson,CE,621869934.0,1992-11-22,2023-11-17,PREMIUM,646.0,Bartonmouth,New York,INACTIVO,APP
3363,Ashley,Cooper,CE,266642394.0,1983-06-27,2023-10-09,PREMIUM,769.0,Ortizhaven,Louisiana,INACTIVO,OFICINA
3364,Maureen,Rivera,CE,792993592.0,,2023-05-18,ESTANDAR,521.0,North Cindyhaven,Louisiana,ACTIVO,OFICINA
3365,Justin,Woodward,CE,902181914.0,1982-03-12,2023-12-21,PREMIUM,,North Kimberly,Delaware,INACTIVO,APP
3366,,Garcia,CE,709876938.0,2010-06-19,2023-11-29,ELITE,677.0,South Colleen,New York,INACTIVO,
3367,Holly,,CC,448948080.0,2003-02-17,2023-03-11,PREMIUM,,North Miguel,Delaware,ACTIVO,OFICINA
3368,Melanie,Silva,CE,609825156.0,2011-07-07,2023-10-26,ESTANDAR,644.0,Bonillafort,Pennsylvania,INACTIVO,OFICINA
3369,Diana,Sullivan,CC,172019526.0,1973-08-18,2023-03-11,,707.0,Ochoashire,Virginia,INACTIVO,WEB
3370,George,Cannon,CC,916154706.0,2001-02-16,2023-07-27,ELITE,556.0,Lake Madisonstad,Rhode Island,INACTIVO,WEB
3371,Daniel,Miller,CE,532257080.0,1998-04-24,2023-07-19,PREMIUM,513.0,North Michaelhaven,New York,,APP
3372,James,Huffman,CC,689197687.0,2006-09-17,2023-02-28,ESTANDAR,599.0,Lake Laurashire,Florida,,OFICINA
3373,Michael,Beltran,,644647516.0,1974-01-01,2023-09-16,ESTANDAR,611.0,Richborough,Massachusetts,INACTIVO,OFICINA
3374,,Oconnor,CC,512782862.0,1996-04-08,2023-12-07,ESTANDAR,621.0,Michaelport,Pennsylvania,ACTIVO,APP
3375,Amanda,Taylor,CE,244115170.0,1970-03-14,2023-12-17,ESTANDAR,776.0,New Seth,Alabama,ACTIVO,OFICINA
3376,Michael,Davenport,CC,468887918.0,1986-07-06,2023-11-30,BASICO,727.0,South Zacharyhaven,Minnesota,ACTIVO,WEB
3377,Tara,Mitchell,CE,101035108.0,1991-02-17,2023-12-23,,703.0,Harmonfurt,Georgia,INACTIVO,OFICINA
3378,Diane,Williams,CE,534977654.0,2006-07-02,2023-12-05,PREMIUM,672.0,East Nathanielshire,Wisconsin,ACTIVO,OFICINA
3379,Michael,Chandler,CE,855453085.0,2008-02-27,2023-06-14,PREMIUM,606.0,South Christopher,Indiana,,WEB
3380,,Crane,CE,,1979-10-17,,PREMIUM,564.0,Lake Joshua,Massachusetts,INACTIVO,OFICINA
3381,James,Moore,CC,,1992-03-06,2023-03-25,PREMIUM,530.0,Lake Kayla,Alaska,ACTIVO,WEB
3382,Edwin,Carlson,CE,166564424.0,2007-04-09,2023-11-05,BASICO,580.0,Elizabethhaven,Minnesota,INACTIVO,WEB
3383,Laura,Hughes,CC,340113785.0,1985-09-07,2023-04-24,BASICO,645.0,Christineshire,Ohio,ACTIVO,WEB
3384,Kristie,White,CC,,1970-02-02,2023-08-22,BASICO,534.0,Vickieshire,Nevada,ACTIVO,OFICINA
3385,Mary,Dixon,,227448230.0,1999-10-22,2023-09-19,PREMIUM,,North Shannon,New York,ACTIVO,WEB
3386,Janet,Pineda,CE,558107801.0,2008-07-18,2023-06-21,ELITE,630.0,Amybury,Indiana,ACTIVO,
3387,Patrick,Smith,CC,922577793.0,1981-12-22,2023-01-18,ELITE,610.0,Lake Jillian,Kansas,INACTIVO,OFICINA
3388,Michael,,CC,998194454.0,2009-08-12,2023-08-23,PREMIUM,766.0,Kennethfurt,Tennessee,INACTIVO,
3389,Julie,Carter,CC,118311446.0,2005-09-11,2023-11-06,ESTANDAR,403.0,,South Carolina,INACTIVO,APP
3390,Brenda,Valentine,CE,190442490.0,2009-08-05,2023-06-06,ESTANDAR,611.0,Bellfort,New Mexico,ACTIVO,APP
3391,Heather,White,CE,596691668.0,1976-07-20,2023-07-30,PREMIUM,414.0,East Cody,California,ACTIVO,WEB
3392,Jesse,Johnson,CC,256446095.0,2000-04-16,2023-10-08,ESTANDAR,673.0,Steelefurt,Rhode Island,INACTIVO,APP
3393,Shawn,Cunningham,CE,755163404.0,2018-09-11,2023-11-15,ESTANDAR,726.0,Wandastad,Delaware,ACTIVO,WEB
3394,Keith,Parker,CE,437310619.0,1972-03-28,2023-07-15,ELITE,514.0,,Massachusetts,INACTIVO,APP
3395,Jessica,Castillo,CC,414846106.0,1986-12-26,2023-04-25,PREMIUM,527.0,Sylviahaven,Delaware,ACTIVO,OFICINA
3396,Ronald,Oliver,CC,557004850.0,1976-09-04,2023-06-09,BASICO,480.0,Baileyberg,Idaho,ACTIVO,WEB
3397,Melissa,Shaw,CE,719257663.0,2018-03-04,2023-06-04,ELITE,656.0,Erintown,Missouri,INACTIVO,APP
3398,Carly,Greene,CC,317714213.0,1988-03-08,2023-02-20,,615.0,West Craig,South Carolina,INACTIVO,APP
3399,Tyler,Stanley,CE,386875328.0,2016-07-01,2023-10-11,PREMIUM,,Sullivanland,Utah,INACTIVO,WEB
3400,Brenda,,CE,356552337.0,2008-05-27,2023-03-14,ELITE,613.0,East Terriport,,,OFICINA
3401,Amy,,CE,,2016-09-19,,ESTANDAR,552.0,West Heatherberg,New York,INACTIVO,WEB
3402,Douglas,Smith,CE,283233928.0,1975-01-10,2023-12-07,ESTANDAR,763.0,Michellebury,Alabama,INACTIVO,APP
3403,Gina,Davis,CE,960947084.0,2003-06-19,,ELITE,677.0,Chadburgh,Michigan,ACTIVO,WEB
3404,Christy,Barnes,CE,545830823.0,1975-12-18,2023-10-13,PREMIUM,531.0,Lake Jimmy,Washington,ACTIVO,OFICINA
3405,Anthony,Johnson,CC,752033846.0,1992-04-17,2023-08-09,BASICO,579.0,North Natalieport,North Dakota,,APP
3406,Todd,Moore,CC,427716558.0,1970-05-29,2023-01-09,PREMIUM,562.0,New Angelafort,Tennessee,ACTIVO,OFICINA
3407,Kimberly,Martin,CE,272095402.0,,,BASICO,790.0,Ariasburgh,Connecticut,,OFICINA
3408,Angela,Greer,CE,602016195.0,2005-11-18,2023-11-16,BASICO,721.0,Evansbury,South Dakota,INACTIVO,APP
3409,Gwendolyn,Bowman,CE,673297056.0,1974-10-11,2023-10-21,PREMIUM,637.0,South Michael,New York,ACTIVO,OFICINA
3410,Amy,Tyler,CC,112505751.0,1974-07-05,,PREMIUM,820.0,Lake Jasonton,Iowa,INACTIVO,APP
3411,Christine,Vargas,CE,753815203.0,1997-01-03,2023-04-09,PREMIUM,795.0,South Michelle,Georgia,ACTIVO,OFICINA
3412,Lisa,Edwards,CC,140457970.0,2007-06-02,2023-06-19,BASICO,626.0,Lake John,Kansas,ACTIVO,OFICINA
3413,James,Nielsen,CE,816009087.0,1980-01-16,2023-07-09,ESTANDAR,608.0,New Randyberg,Mississippi,ACTIVO,APP
3414,Haley,Tyler,CE,352513896.0,2016-06-08,2023-04-16,BASICO,613.0,Chelseatown,Kansas,ACTIVO,OFICINA
3415,Sandra,Patton,CC,247267081.0,2000-11-26,2023-11-16,BASICO,554.0,Port Wendy,Maine,INACTIVO,OFICINA
3416,Andrea,Alvarado,CC,140371555.0,2014-08-20,2023-09-22,BASICO,,Aaronberg,North Carolina,INACTIVO,OFICINA
3417,Robert,Underwood,CE,468414867.0,2005-08-15,2023-12-17,ELITE,549.0,Gregoryberg,Oklahoma,INACTIVO,WEB
3418,Matthew,Jones,CE,684689661.0,1983-02-01,2023-06-17,ESTANDAR,736.0,Michaelville,Illinois,ACTIVO,OFICINA
3419,Karen,Johnson,CE,472665320.0,1992-06-01,2023-12-10,,719.0,Woodardchester,Georgia,INACTIVO,WEB
3420,Susan,Guerrero,CC,977094252.0,2005-09-03,2023-04-23,BASICO,619.0,North Dawn,Alabama,INACTIVO,APP
3421,Chris,Rivera,CC,940653163.0,1978-02-20,2023-11-24,ELITE,831.0,East Steven,,INACTIVO,APP
3422,,Rasmussen,CC,587178186.0,2000-07-02,2023-11-02,BASICO,494.0,Lake Victoria,Georgia,INACTIVO,APP
3423,Sarah,Baldwin,CC,469876619.0,2010-08-26,2023-05-28,ESTANDAR,642.0,Georgestad,Hawaii,INACTIVO,WEB
3424,Michael,Freeman,CC,817092541.0,2009-06-28,2023-12-03,BASICO,601.0,Shawnstad,Nevada,ACTIVO,
3425,Christina,Goodwin,CC,164283025.0,1974-01-28,2023-08-08,ESTANDAR,746.0,,Illinois,ACTIVO,APP
3426,Mary,Garcia,CE,953120491.0,1994-12-28,2023-02-02,ESTANDAR,685.0,Thomasside,New York,ACTIVO,OFICINA
3427,Kristy,Adams,CE,760068335.0,1997-02-14,2023-08-08,PREMIUM,477.0,Cassandramouth,Montana,ACTIVO,WEB
3428,Jennifer,Gordon,CC,261886436.0,1974-12-08,2023-11-15,ELITE,773.0,Carlsonfurt,Illinois,INACTIVO,WEB
3429,Nancy,Brown,CE,585176894.0,2012-10-14,2023-07-04,ELITE,698.0,South Jonathan,,INACTIVO,WEB
3430,Austin,Erickson,CE,802762835.0,1979-08-22,2023-07-12,ELITE,,Michaelchester,,INACTIVO,APP
3431,Carrie,,CC,168811288.0,1986-02-22,2023-12-27,PREMIUM,615.0,Dorothyshire,Missouri,INACTIVO,WEB
3432,Troy,Meza,CE,245907979.0,2011-09-27,2023-06-29,PREMIUM,520.0,Coopermouth,North Dakota,ACTIVO,APP
3433,Diana,Garcia,CC,490051220.0,1979-01-25,2023-12-21,ESTANDAR,632.0,West Ryan,Wyoming,INACTIVO,APP
3434,Brenda,Cruz,CC,721942552.0,1991-12-06,2023-01-06,ELITE,665.0,West Felicia,Maine,INACTIVO,APP
3435,Elizabeth,Wallace,CE,124794122.0,2002-08-07,2023-01-09,PREMIUM,616.0,East Amandaville,Idaho,INACTIVO,APP
3436,Jose,Grant,CC,727266879.0,2003-06-24,2023-12-23,PREMIUM,604.0,Floresmouth,Wyoming,INACTIVO,OFICINA
3437,Ashley,Kim,CC,177258440.0,1984-12-15,2023-03-02,PREMIUM,488.0,East Kristenview,Pennsylvania,ACTIVO,WEB
3438,Calvin,Smith,CC,746869117.0,2005-10-04,2023-06-12,ESTANDAR,683.0,South Nancytown,,INACTIVO,WEB
3439,Allison,Jones,CC,884996657.0,1979-06-21,2023-04-09,BASICO,457.0,Gregoryborough,Maryland,ACTIVO,APP
3440,Paul,Bennett,CC,884467645.0,1980-03-19,2023-05-28,PREMIUM,653.0,Jamestown,Utah,ACTIVO,APP
3441,Kimberly,Ramirez,CC,436412158.0,1990-08-31,2023-02-27,PREMIUM,470.0,Lake Barbara,Wisconsin,INACTIVO,APP
3442,Justin,Knight,CC,,1970-01-28,2023-08-03,PREMIUM,655.0,Lake Deborahtown,Colorado,,OFICINA
3443,Kaylee,Bass,CC,908394082.0,2012-06-17,2023-11-12,ELITE,649.0,Port Danielmouth,Arizona,ACTIVO,APP
3444,Darlene,Park,CE,250353247.0,1987-08-03,2023-07-01,ELITE,690.0,South Catherine,Pennsylvania,INACTIVO,
3445,Melissa,Wallace,CE,,2004-02-05,2023-02-04,PREMIUM,,Hendricksville,Illinois,INACTIVO,WEB
3446,Kevin,Hawkins,CE,294509837.0,2018-01-26,2023-10-30,ESTANDAR,754.0,Reyesberg,Nebraska,ACTIVO,OFICINA
3447,Alexander,Smith,CC,981272064.0,,2023-02-15,BASICO,488.0,North John,Texas,INACTIVO,APP
3448,Debra,Baker,CC,681944528.0,1995-05-10,2023-03-28,ELITE,644.0,Stevenmouth,Illinois,INACTIVO,WEB
3449,Cheryl,Young,,948556474.0,2013-06-05,2023-01-04,BASICO,850.0,Hectorborough,Ohio,ACTIVO,OFICINA
3450,Daniel,Lopez,CE,650840135.0,2017-02-28,2023-09-23,PREMIUM,661.0,New David,Utah,ACTIVO,WEB
3451,Amy,Myers,CE,441144388.0,2004-02-28,2023-04-17,ELITE,566.0,Lauriechester,Arkansas,ACTIVO,OFICINA
3452,Dawn,Wilson,CC,217059972.0,2005-06-04,2023-03-16,BASICO,642.0,East Brian,Georgia,INACTIVO,APP
3453,Anthony,Marquez,CE,326255464.0,2015-08-30,2023-02-09,PREMIUM,611.0,Port Aprilchester,Wisconsin,ACTIVO,WEB
3454,Matthew,Peck,CE,872537826.0,1997-07-07,2023-05-07,ELITE,532.0,Campbellside,West Virginia,INACTIVO,WEB
3455,Evelyn,Casey,CC,197899016.0,1985-05-16,2023-07-02,PREMIUM,736.0,North Samantha,South Carolina,ACTIVO,APP
3456,Michele,Jackson,CE,614308529.0,2001-12-27,2023-04-29,ELITE,708.0,Joanneborough,California,ACTIVO,APP
3457,Kevin,Hernandez,CC,692009359.0,2001-12-31,2023-03-14,BASICO,516.0,Lake Joseph,Hawaii,ACTIVO,OFICINA
3458,Tina,Perez,CC,326156832.0,1980-05-29,2023-02-09,BASICO,640.0,New Jacobstad,Texas,ACTIVO,APP
3459,Michael,Hall,CC,981001857.0,1992-09-02,2023-07-23,ELITE,593.0,New Darlene,Washington,INACTIVO,WEB
3460,Michelle,Mcclain,,340140269.0,1990-03-13,2023-04-06,ESTANDAR,489.0,,Maine,ACTIVO,WEB
3461,Rebecca,,CE,742580736.0,1997-10-14,2023-10-06,PREMIUM,508.0,Harringtonfurt,Massachusetts,INACTIVO,APP
3462,Amanda,,CC,761323097.0,2008-06-30,2023-05-23,BASICO,523.0,Lake Joe,West Virginia,INACTIVO,APP
3463,Brandon,Gray,CE,790734777.0,2017-04-27,2023-04-25,ESTANDAR,644.0,Jamesstad,Alaska,INACTIVO,APP
3464,Jennifer,Zamora,CE,930260623.0,1974-10-11,2023-05-13,ELITE,604.0,Lake Albert,Alaska,ACTIVO,APP
3465,Ricardo,Gilmore,CE,165172686.0,2002-06-15,2023-06-17,,554.0,Latoyamouth,Georgia,INACTIVO,WEB
3466,Melissa,Vazquez,CE,186889305.0,2010-02-23,2023-09-02,BASICO,610.0,Huntchester,Nebraska,INACTIVO,OFICINA
3467,Cody,Morgan,CC,244935854.0,1974-06-22,2023-10-04,,724.0,,Utah,ACTIVO,WEB
3468,John,Morgan,CE,860612011.0,1992-04-24,2023-09-16,ESTANDAR,685.0,East Joseph,Pennsylvania,ACTIVO,WEB
3469,Austin,Morales,CC,901362383.0,2010-03-03,2023-02-15,PREMIUM,750.0,North Karen,California,ACTIVO,OFICINA
3470,Gary,,CC,222474765.0,1982-11-15,2023-12-12,ELITE,627.0,Michaelborough,North Carolina,ACTIVO,APP
3471,Kelli,Jenkins,CE,674653660.0,2006-07-20,2023-12-01,BASICO,810.0,Adamland,Kansas,INACTIVO,OFICINA
3472,Paul,Strong,CC,662703511.0,1972-10-10,2023-08-25,ESTANDAR,684.0,Parkertown,Washington,ACTIVO,WEB
3473,Ashley,Hill,CE,959216494.0,2014-07-28,,PREMIUM,601.0,Catherineborough,Louisiana,,APP
3474,Joshua,Wolf,CE,533607862.0,1979-01-13,2023-05-28,ESTANDAR,659.0,Aliciaview,Delaware,ACTIVO,APP
3475,Michael,,CC,477171342.0,1974-02-15,2023-07-06,ELITE,525.0,,Ohio,ACTIVO,APP
3476,Matthew,Gill,CC,247308370.0,1983-02-25,2023-01-21,BASICO,,Curtisfurt,Delaware,ACTIVO,APP
3477,Nathan,Kelly,,693129543.0,2017-07-14,2023-03-31,ESTANDAR,692.0,Bassside,Louisiana,INACTIVO,APP
3478,Stephanie,Bauer,,765044250.0,,,ELITE,711.0,Port Andrew,Michigan,INACTIVO,APP
3479,Jessica,Richardson,CE,849447241.0,1999-08-23,2023-08-03,ELITE,608.0,East Hectorton,Utah,ACTIVO,OFICINA
3480,Tanner,Rivera,CE,885647970.0,2007-11-04,2023-02-20,BASICO,850.0,Sarafurt,Mississippi,ACTIVO,APP
3481,Amy,Hurst,CE,193386454.0,2005-08-12,2023-06-02,PREMIUM,632.0,Murrayside,Oklahoma,INACTIVO,OFICINA
3482,Tiffany,Singleton,CC,594125552.0,2013-03-22,2023-11-20,BASICO,482.0,West Tiffanyshire,,ACTIVO,OFICINA
3483,Sean,Whitaker,CC,157593159.0,1995-01-10,2023-04-26,BASICO,771.0,Port Michael,New Mexico,INACTIVO,OFICINA
3484,Suzanne,Nguyen,CC,,1988-08-12,2023-08-02,ESTANDAR,,Alexanderstad,Michigan,INACTIVO,APP
3485,Pamela,Rios,CE,183521046.0,2016-02-26,2023-12-05,ESTANDAR,673.0,Kevinbury,Louisiana,INACTIVO,APP
3486,Ronnie,Novak,CC,629021507.0,1971-07-22,2023-12-17,PREMIUM,603.0,Wallsside,North Carolina,INACTIVO,APP
3487,Michael,Singleton,CE,419667646.0,2001-10-29,2023-05-17,,689.0,Luketown,New Hampshire,ACTIVO,APP
3488,Walter,Rogers,CC,115855977.0,2003-06-12,2023-10-12,ESTANDAR,811.0,Jenniferport,Minnesota,ACTIVO,WEB
3489,Stacy,Roberts,CE,338835804.0,1991-10-24,2023-03-12,PREMIUM,,Robersonmouth,Virginia,ACTIVO,WEB
3490,Gregory,Stewart,CE,884368960.0,1992-03-26,2023-09-02,BASICO,502.0,Coxmouth,Montana,ACTIVO,APP
3491,Carla,Burgess,CC,350290499.0,2014-07-28,2023-02-07,ELITE,304.0,Powellborough,Kentucky,ACTIVO,
3492,Angelica,Miller,CC,417720959.0,2001-01-14,2023-08-04,BASICO,688.0,South Arthurville,Illinois,INACTIVO,APP
3493,Renee,Allen,CE,835138366.0,1981-10-20,2023-05-07,,551.0,Hintontown,Oregon,INACTIVO,APP
3494,Randy,Malone,CE,690148319.0,2006-02-08,2023-03-13,ESTANDAR,640.0,Kingfort,Kentucky,ACTIVO,APP
3495,Rodney,Kaiser,CC,634366944.0,2008-07-29,2023-08-14,BASICO,569.0,South Courtney,North Carolina,INACTIVO,APP
3496,Sarah,Cooper,CC,343564400.0,1975-06-06,2023-11-11,BASICO,561.0,Markville,Rhode Island,INACTIVO,APP
3497,Colin,Long,,405342809.0,1973-01-01,2023-10-11,ELITE,573.0,New Christopher,Texas,INACTIVO,APP
3498,Samuel,Houston,CC,138648934.0,2007-03-10,2023-10-29,PREMIUM,582.0,Taratown,Idaho,INACTIVO,APP
3499,Lisa,Bender,CE,467688918.0,,2023-09-03,ELITE,727.0,,Hawaii,ACTIVO,OFICINA
3500,Kimberly,Mason,CE,133547455.0,2007-02-01,,ESTANDAR,707.0,South Julie,Nebraska,ACTIVO,OFICINA
3501,,Jackson,CC,164882335.0,,2023-07-14,PREMIUM,529.0,East Karenview,New Mexico,INACTIVO,
3502,Christopher,Owen,CC,773548147.0,2012-02-08,2023-02-07,BASICO,542.0,Blackberg,Georgia,INACTIVO,WEB
3503,Andrea,Johnson,CC,884978638.0,1999-09-30,2023-04-27,BASICO,687.0,Lake Brooke,Alaska,ACTIVO,OFICINA
3504,Anthony,Cain,CC,304778689.0,1981-09-19,2023-08-26,BASICO,755.0,Camachobury,,ACTIVO,OFICINA
3505,Andrea,Austin,CC,736093819.0,,2023-12-30,,753.0,East Anthonyville,Massachusetts,ACTIVO,OFICINA
3506,David,Wise,CE,241510034.0,1990-01-08,2023-07-23,BASICO,549.0,West Timothymouth,,ACTIVO,WEB
3507,Diana,Mejia,CE,178848663.0,2012-04-10,2023-12-17,BASICO,748.0,North Mark,Pennsylvania,,APP
3508,Shannon,Owen,CC,487094252.0,1976-06-27,2023-11-15,PREMIUM,472.0,New Mitchell,Louisiana,INACTIVO,WEB
3509,Kelsey,Cook,CC,761400151.0,2014-05-02,2023-12-25,ESTANDAR,629.0,Kevinville,Connecticut,INACTIVO,APP
3510,Joseph,,CC,203743498.0,2017-10-11,2023-01-05,BASICO,698.0,Pierceside,Delaware,ACTIVO,APP
3511,Amanda,,CE,609319354.0,1984-11-15,2023-06-06,PREMIUM,442.0,West Christinachester,South Dakota,INACTIVO,WEB
3512,Robert,Moore,CC,241736661.0,1971-11-19,2023-04-17,BASICO,850.0,Katrinastad,South Dakota,,APP
3513,Madison,Jarvis,CC,357041422.0,2006-01-27,2023-08-16,,782.0,Lopezview,Maine,INACTIVO,WEB
3514,Jeremy,Holmes,CE,263105545.0,1970-03-10,2023-05-22,BASICO,714.0,Lifort,Georgia,INACTIVO,OFICINA
3515,Barry,Stafford,CE,468483624.0,1998-03-10,2023-11-10,ESTANDAR,553.0,Simsbury,Indiana,ACTIVO,OFICINA
3516,Christopher,Castillo,CC,490564795.0,1988-07-19,2023-06-21,ELITE,643.0,East Peterburgh,Kansas,ACTIVO,WEB
3517,Emily,Pena,CC,843990323.0,2016-01-03,2023-05-26,ESTANDAR,729.0,South Natalie,Maryland,INACTIVO,WEB
3518,Lindsay,Barry,CC,,2003-05-18,2023-01-07,PREMIUM,537.0,New Lisa,Alaska,INACTIVO,WEB
3519,Audrey,Graves,CE,912948507.0,1999-07-17,2023-12-09,BASICO,631.0,North Amandaville,Mississippi,INACTIVO,WEB
3520,Richard,Holder,CC,968932160.0,1988-11-13,2023-12-19,ESTANDAR,741.0,Lake Spencer,California,ACTIVO,APP
3521,Samuel,Adams,,645901584.0,1998-03-31,2023-10-28,BASICO,500.0,Brooksbury,Rhode Island,ACTIVO,OFICINA
3522,Roy,Miller,CC,285415006.0,1971-03-16,2023-01-16,ESTANDAR,683.0,Richardton,Texas,ACTIVO,WEB
3523,Garrett,Day,CE,558372523.0,,2023-11-16,PREMIUM,474.0,Lisafort,Washington,ACTIVO,WEB
3524,Sean,Bradley,,355983241.0,1990-06-11,2023-02-06,ELITE,555.0,North Lucasland,California,INACTIVO,OFICINA
3525,Brittney,Rodriguez,CC,497211454.0,2018-04-16,,ESTANDAR,599.0,Port Zacharyville,Wyoming,ACTIVO,WEB
3526,Andrew,Williams,CC,401120740.0,1978-10-15,2023-09-22,BASICO,701.0,South Michelleshire,Alaska,INACTIVO,OFICINA
3527,Darrell,Martin,CE,467527677.0,1979-09-20,2023-07-02,BASICO,579.0,,North Carolina,ACTIVO,OFICINA
3528,Jillian,Floyd,CE,479472860.0,2016-07-16,2023-06-05,BASICO,662.0,South William,Montana,INACTIVO,WEB
3529,Holly,Strong,CE,287522257.0,1978-06-06,2023-05-17,PREMIUM,581.0,West Daniel,Vermont,ACTIVO,APP
3530,Nicole,Evans,CE,762412718.0,1979-07-23,2023-03-31,PREMIUM,596.0,West Tamibury,,INACTIVO,WEB
3531,Larry,Chambers,CE,209220582.0,1979-09-14,2023-08-06,ELITE,775.0,Linside,Kansas,ACTIVO,APP
3532,Gary,Ritter,,700217328.0,1988-06-26,2023-11-26,BASICO,534.0,Port Danaton,Illinois,INACTIVO,WEB
3533,Luke,Tran,CE,139365735.0,2010-10-24,2023-07-05,ELITE,725.0,Jeffreystad,Illinois,ACTIVO,APP
3534,Patrick,Carter,CE,407269835.0,2009-06-30,2023-07-28,BASICO,649.0,Ethanfort,New Hampshire,INACTIVO,OFICINA
